122.72,130.38,135.16,248,501,216,0.39,0.98,0.99,11,1100
121.39,130.31,134.75,277,543,245,0.48,0.98,1,11,1200
122.1,129.5,135.33,242,504,233,0.45,0.98,1,11,1300
120.92,129.23,134.78,224,470,196,0.46,0.97,1,11,1400
121.18,129.78,134.44,227,428,195,0.48,0.97,0.99,11,1500
120.84,131.25,135.09,219,370,182,0.5,0.96,1,11,1600
121.92,130.05,137.28,173,353,124,0.45,0.99,1,11,1700
122.46,128.58,135.11,179,362,153,0.42,0.97,1,11,1800
122.55,128.9,132.66,161,364,133,0.45,1,1,11,1900
120.11,128.26,133.78,140,282,94,0.51,0.98,1,11,2000
120.04,128.3,132.55,117,229,78,0.5,0.98,1,11,2100
122.29,125.42,131.92,82,151,35,0.43,0.97,1,11,2200
115.36,127.92,131.54,66,128,25,0.67,0.98,1,11,2300
118.58,129.15,133.65,50,96,16,0.52,0.99,1,11,2400
121.1,129.18,124.97,40,73,7,0.45,0.97,1,11,100
113.4,128.82,132.31,30,39,6,0.77,0.97,1,11,200
115.89,128.51,125.55,13,21,4,0.54,1,1,11,300
119.56,128.55,129.6,50,45,4,0.62,0.98,1,11,700
117.74,129.23,129.6,71,92,15,0.58,1,1,11,800
122.31,128.84,135.33,109,221,48,0.37,0.99,1,11,900
118.94,128.77,132,146,235,54,0.59,0.99,1,11,1000
120.61,128.6,132.21,191,357,94,0.48,0.99,1,11,1100
120.64,128.22,132.39,215,436,159,0.46,0.98,1,11,1200
121.5,128.95,132.08,247,474,203,0.44,0.99,1,11,1300
121.29,129.81,133.63,234,504,213,0.47,0.98,1,11,1400
121.76,129.52,133.7,244,531,250,0.44,1,1,11,1500
122.67,130.43,133.37,271,583,321,0.41,0.99,1,11,1600
123.27,129.78,134.64,283,594,314,0.39,0.99,1,11,1700
125.08,128.01,134.06,287,562,300,0.32,0.99,1,11,1800
120.25,128.3,132.21,209,553,299,0.53,0.99,1,11,1900
121.84,128.85,133.44,169,403,188,0.46,0.99,0.99,11,2000
119.41,128.84,132.45,140,307,126,0.54,0.99,1,11,2100
120.41,128.04,133.78,104,212,62,0.48,0.99,1,11,2200
119.83,127.69,131.69,69,118,32,0.48,0.97,1,11,2300
119.78,126.96,133.46,66,77,21,0.56,0.95,1,11,2400
113.08,124.61,137.7,50,35,2,0.74,0.83,1,11,100
112.4,126.18,134.99,32,26,3,0.88,0.92,1,11,200
116.75,126.15,124.21,29,19,3,0.55,0.79,1,11,300
114.65,124.56,126.36,52,48,5,0.69,0.85,1,11,400
116.01,126.72,127.58,56,61,8,0.7,0.85,1,11,500
115.18,128.3,133.65,91,109,20,0.68,0.94,1,11,600
115.91,129.52,132.42,103,137,23,0.66,0.99,1,11,700
116.93,127.98,133.2,119,203,38,0.6,0.96,1,11,800
119.82,127.93,133.2,154,190,65,0.52,0.96,1,11,900
118.07,128.34,133,205,293,100,0.6,0.94,0.99,11,1000
118.52,124.03,132.71,244,335,126,0.61,0.93,0.99,11,1100
114.87,124.68,127.56,219,361,95,0.71,0.88,0.99,11,1200
115.15,128.87,131.2,223,322,112,0.74,0.87,0.99,11,1300
118.88,128.71,132.11,210,313,113,0.54,0.9,1,11,1400
117.79,128.03,132.84,221,330,124,0.63,0.91,0.98,11,1500
117.61,128.24,133.62,219,330,113,0.61,0.96,1,11,1600
118.03,127.45,131.8,220,312,126,0.63,0.9,1,11,1700
117.51,126.59,131.45,181,256,106,0.63,0.91,1,11,1800
116.95,126.02,131.03,151,231,80,0.65,0.93,0.99,11,1900
115.64,125.94,131.92,138,199,59,0.66,0.93,1,11,2000
114.32,126.12,132.13,105,137,32,0.72,0.93,1,11,2100
114.49,126.65,131.56,90,107,33,0.77,0.84,1,11,2200
115.57,124.93,129.6,82,68,22,0.68,0.91,1,11,2300
111.73,125.08,133.65,78,52,4,0.83,0.75,1,11,2400
113.4,125.74,131.63,59,43,8,0.8,0.77,1,11,100
111.6,122.36,124.21,45,21,3,0.82,0.9,1,11,300
108.46,125.66,132.84,59,38,5,0.85,0.74,1,11,500
115.59,128.21,128.98,111,140,26,0.66,0.93,1,11,700
118.41,127.74,137.08,123,211,40,0.6,0.97,1,11,800
117.82,127.45,132.24,154,234,50,0.61,0.96,0.98,11,900
117.47,127.17,132.27,183,301,97,0.58,0.89,0.98,11,1000
116.61,128.14,133.03,248,354,118,0.66,0.9,0.99,11,1100
118.54,126.68,133.55,243,345,127,0.61,0.93,1,11,1200
117.14,128.98,132.13,212,316,124,0.65,0.92,1,11,1300
117.74,129.55,132.95,240,318,118,0.6,0.9,1,11,1400
117.69,129.13,132.5,219,323,134,0.63,0.93,0.99,11,1500
120.79,128.82,133.68,215,344,133,0.52,0.94,0.99,11,1600
118.88,127.82,133.13,204,377,172,0.56,0.96,1,11,1700
117.73,127.93,132.71,172,308,125,0.63,0.95,1,11,1800
119.22,126.85,131.66,153,273,80,0.56,0.97,1,11,1900
116.85,128.29,132.31,127,218,78,0.65,0.96,1,11,2000
116.32,127.54,131.19,111,148,41,0.66,0.96,1,11,2100
115.21,126.89,131.92,98,118,29,0.7,0.92,1,11,2200
115.2,125.13,132.09,90,72,13,0.71,0.9,1,11,2300
110.16,125.79,131.92,60,30,7,0.87,0.77,1,11,100
114.74,122.89,137.7,60,17,2,0.78,0.71,1,11,400
115.86,127.28,134.99,66,29,6,0.7,0.69,1,11,500
113.71,127.48,128.64,104,84,17,0.75,0.92,1,11,600
113.56,129.45,130.9,104,145,25,0.8,0.96,1,11,700
117.39,130.31,135.38,126,224,43,0.59,0.96,1,11,800
118.45,128.53,132.35,141,226,54,0.58,0.99,1,11,900
120.69,127.2,134.06,191,242,80,0.49,0.94,0.99,11,1000
118.58,127.88,132.47,228,256,82,0.62,0.92,1,11,1100
117.66,127.93,133.76,213,246,70,0.62,0.91,1,11,1200
116.33,127.95,134.57,199,243,75,0.69,0.9,0.99,11,1300
115.73,128.17,133.65,181,255,68,0.71,0.94,1,11,1400
117,129.11,131.46,216,260,78,0.69,0.92,1,11,1500
118.91,128.97,132.78,194,266,92,0.61,0.89,1,11,1600
119.04,127.2,132.63,204,259,94,0.57,0.93,0.99,11,1700
116.02,128.09,131.58,167,230,76,0.68,0.93,0.99,11,1800
118.2,126.26,133.71,142,206,60,0.56,0.96,1,11,1900
116.45,127.15,133.07,133,171,56,0.63,0.92,0.98,11,2000
115.89,128.09,130.75,117,106,14,0.67,0.86,1,11,2100
113.4,124.68,131.22,93,87,20,0.83,0.97,1,11,2200
111.28,123.12,130.85,84,69,13,0.93,0.86,0.92,11,2300
111.93,122.75,137.7,55,30,4,0.89,0.77,1,11,200
109.8,125.11,121.5,54,26,2,0.83,0.58,0.5,11,400
115.02,127.4,125.55,60,47,4,0.75,0.62,1,11,500
113.56,128.79,132.31,97,67,12,0.67,0.91,1,11,600
114.52,129.2,131.01,101,120,23,0.71,0.92,1,11,700
117.73,129.05,135.19,116,204,29,0.58,0.97,1,11,800
115.72,128.9,133.39,140,175,47,0.67,0.98,1,11,900
118.7,127.56,133.05,200,257,75,0.59,0.93,1,11,1000
116.67,127.61,134.99,213,286,94,0.64,0.86,0.97,11,1100
117.68,127.61,132.61,246,261,98,0.62,0.88,0.99,11,1200
116.3,127.58,133.23,212,243,68,0.69,0.91,1,11,1300
116.66,127.98,130.88,199,257,63,0.66,0.95,1,11,1400
117.42,129.6,132.47,206,280,97,0.64,0.92,1,11,1500
119.05,129.45,133.44,189,274,100,0.57,0.93,1,11,1600
118.54,127.17,133.15,187,329,115,0.57,0.94,1,11,1700
116.15,126.94,130.94,165,306,121,0.65,0.92,0.99,11,1800
113.69,126.83,131.97,169,281,103,0.76,0.9,1,11,1900
114.84,126.49,131.74,123,199,53,0.74,0.95,1,11,2000
114.42,126.41,131.07,111,120,33,0.69,0.94,1,11,2100
112.17,127.09,131.54,92,122,25,0.77,0.93,1,11,2200
113.22,127.49,129.6,88,103,17,0.84,0.9,1,11,2300
114.66,126.89,134.46,77,69,10,0.73,0.9,1,11,2400
112.83,121.5,132.84,57,36,5,0.82,0.83,1,11,100
112.12,123.12,129.6,38,16,4,0.79,0.75,1,11,300
114.15,125.89,127.58,65,50,9,0.8,0.82,1,11,500
111.25,126.89,136.27,90,96,17,0.83,0.86,1,11,600
114.39,130.26,132.31,98,126,24,0.7,0.95,1,11,700
115.86,129.32,133.86,112,173,57,0.62,0.96,1,11,800
118.73,126.89,134.83,143,237,62,0.55,0.97,1,11,900
118.89,127.66,131.95,189,325,111,0.53,0.87,1,11,1000
117.39,128.43,133.8,224,360,147,0.63,0.89,0.99,11,1100
118.7,129.41,133.16,275,373,169,0.6,0.91,1,11,1200
119.15,129.81,132.52,273,416,185,0.56,0.94,1,11,1300
119.59,129.76,133.65,254,452,223,0.58,0.94,1,11,1400
121.19,129.71,135.5,271,509,251,0.46,0.94,1,11,1500
121.24,130.17,134.61,287,594,367,0.45,0.94,1,11,1600
122.72,128.26,135.11,303,636,384,0.43,0.98,1,11,1700
120.19,128.11,132.63,277,654,459,0.54,0.98,1,11,1800
122.07,128.29,132.16,254,568,380,0.47,0.98,1,11,1900
120.72,128.11,132.89,229,459,238,0.52,0.99,1,11,2000
120.41,129.05,132.27,180,339,141,0.52,0.97,1,11,2100
116.17,126.26,133.37,129,176,46,0.66,0.97,1,11,2200
114.27,125.16,131.84,93,131,30,0.74,0.96,1,11,2300
113.81,126.08,134.67,80,84,17,0.73,0.93,1,11,2400
115.17,126.44,129.6,64,47,11,0.75,0.91,1,11,100
113.81,125.55,127.28,40,41,8,0.8,0.88,1,11,200
114.87,128.34,131.92,44,44,8,0.73,0.95,1,11,400
117.6,128.66,131.63,54,64,8,0.63,0.97,1,11,500
117.29,126.44,135.9,75,103,18,0.67,0.98,1,11,600
119.07,129.13,129.89,117,221,56,0.54,0.97,1,11,700
119.83,129,134.43,194,416,141,0.49,0.98,0.99,11,800
119.6,129.47,134.31,223,456,184,0.5,1,1,11,900
122.5,128.03,135.98,249,501,232,0.43,0.98,1,11,1000
119.51,128.73,132.78,236,493,226,0.54,0.98,1,11,1100
120.11,127.7,132.18,257,517,251,0.5,0.98,1,11,1200
118.5,128.85,132.5,238,410,153,0.6,0.98,1,11,1300
119.99,129.08,133.65,226,415,173,0.55,0.99,1,11,1400
121.19,128.81,133.71,235,380,136,0.5,0.99,0.99,11,1500
121.27,129,133.94,183,369,129,0.48,0.98,1,11,1600
120.4,127.69,133.84,184,353,123,0.52,0.99,1,11,1700
120.74,128.19,131.69,159,296,116,0.5,0.98,1,11,1800
118.89,127.2,129.86,115,241,61,0.58,1,1,11,1900
116.15,126.88,132.01,106,223,68,0.66,0.97,1,11,2000
118.94,126.68,130.38,79,149,42,0.59,0.97,1,11,2100
119.75,126.46,128.13,79,133,33,0.54,0.99,1,11,2200
116.15,125.61,128.69,53,93,18,0.62,0.98,1,11,2300
115.47,128.61,129.6,39,65,6,0.62,0.97,1,11,2400
114.32,127.28,127.58,35,33,10,0.69,1,1,11,100
118.13,129.6,121.5,24,28,3,0.67,0.93,1,11,200
115.31,129.28,124.21,17,20,4,0.71,1,1,11,300
116.11,128.55,133.65,36,52,4,0.69,0.94,1,11,600
118.18,128.97,130.25,88,140,25,0.58,0.99,1,11,800
120.45,130.05,133.73,138,205,51,0.54,0.98,1,11,900
119.6,128.66,132.09,162,286,80,0.52,1,0.99,11,1000
120.88,129.02,132.18,184,348,114,0.48,0.99,1,11,1100
121.81,128.43,133.75,231,450,166,0.42,0.98,1,11,1200
121.81,129.41,133.02,212,460,186,0.45,0.98,1,11,1300
122.94,129.88,133.88,246,501,199,0.43,0.99,0.99,11,1400
122.83,129.6,135.24,249,541,259,0.41,0.99,1,11,1500
122.96,129.45,134.04,257,559,276,0.4,1,1,11,1600
123.78,128.69,134.1,245,538,231,0.34,1,1,11,1700
122.68,127.83,133,192,448,226,0.44,0.98,1,11,1800
121.89,126.96,132.14,168,376,127,0.42,0.99,1,11,1900
119.73,125.36,131.71,138,258,93,0.53,0.98,1,11,2000
117.87,125.15,127.66,116,202,50,0.55,0.99,1,11,2100
113.03,124.55,126.78,88,138,23,0.75,0.96,1,11,2200
112.85,126.57,128.35,58,77,13,0.72,0.97,1,11,2300
118.31,123.7,132.55,33,32,11,0.64,0.97,1,11,100
113.4,85.26,140.41,34,22,3,0.79,0.82,1,11,200
61.66,88.01,90.72,31,57,5,0.06,0.84,0.8,11,500
66.4,101.56,87.08,81,104,8,0.11,0.92,0.75,11,600
74.49,111.89,86.39,82,175,6,0.35,0.95,1,11,700
77.63,113.34,109.51,72,194,25,0.33,0.99,1,11,800
69.61,119.33,119.41,91,255,62,0.26,0.96,1,11,900
108.46,123.87,124.72,190,298,83,0.77,0.84,0.99,11,1000
114.44,124.46,129.05,218,305,89,0.68,0.94,0.99,11,1100
115.31,126,128.85,229,294,110,0.72,0.86,0.99,11,1200
116.15,125.81,130.28,224,272,96,0.68,0.88,1,11,1300
115.47,126.46,131.98,211,270,95,0.7,0.89,1,11,1400
118.07,126.13,131.14,212,279,105,0.63,0.9,1,11,1500
115.44,125.83,130.64,223,263,110,0.7,0.86,0.99,11,1600
116.46,125.03,130.22,185,247,80,0.67,0.89,1,11,1700
114.32,125.32,129.36,158,206,67,0.76,0.89,1,11,1800
115.33,122.44,129.94,143,179,48,0.71,0.88,1,11,1900
113.55,124.72,127.14,111,120,33,0.79,0.89,1,11,2000
114.47,121.73,130.75,106,83,14,0.78,0.93,1,11,2100
109.3,124.42,126.75,79,72,17,0.77,0.83,0.94,11,2200
113.19,123.53,125.55,75,50,8,0.81,0.86,1,11,2300
113.63,122.03,129.6,69,40,3,0.78,0.75,1,11,2400
111.96,125.49,121.5,45,15,2,0.84,0.6,1,11,400
113.21,125.03,131.4,85,71,9,0.76,0.89,0.89,11,600
116.4,129.18,129.6,81,124,17,0.72,0.95,1,11,700
116.45,129.26,131.33,96,154,28,0.65,0.92,1,11,800
120.41,126.65,135.68,128,191,33,0.52,0.97,1,11,900
116.01,125.53,129.91,180,237,54,0.68,0.92,1,11,1000
113.76,125.02,129.6,232,256,52,0.82,0.9,1,11,1100
114.62,127.06,130.49,214,233,55,0.78,0.92,1,11,1200
115.99,124.93,131.17,200,229,62,0.69,0.93,1,11,1300
113.93,126.38,128.03,184,257,62,0.79,0.93,1,11,1400
114.71,127.83,131.48,197,268,70,0.78,0.91,1,11,1500
115.99,128.13,132.81,212,267,87,0.67,0.87,1,11,1600
117.06,125.76,131.82,199,254,73,0.67,0.94,0.97,11,1700
115.68,124.14,131.07,178,241,77,0.71,0.93,0.97,11,1800
112.62,124.32,130.59,146,175,49,0.73,0.87,1,11,1900
110.4,123.51,127.14,119,144,33,0.77,0.85,1,11,2000
110.84,122.44,127.98,95,93,20,0.74,0.91,0.95,11,2100
112.75,125.05,129.6,100,95,18,0.73,0.91,1,11,2200
112.64,117.08,129.6,107,57,11,0.82,0.84,0.91,11,2300
109.2,126.23,118.79,54,22,3,0.89,0.77,1,11,200
116.07,127.74,134.99,79,48,3,0.57,0.88,1,11,600
116.15,129.81,134.02,88,96,11,0.66,0.97,1,11,700
114.83,128.16,131.01,114,153,23,0.68,0.99,1,11,800
117.26,125.55,133.2,130,158,46,0.65,0.94,1,11,900
116.01,124.95,129.6,168,204,54,0.7,0.88,1,11,1000
114.32,125.24,129.05,210,202,59,0.78,0.93,1,11,1100
114,124.87,130.1,191,219,65,0.75,0.84,0.97,11,1200
112.8,121.34,128.77,189,219,78,0.78,0.84,0.99,11,1300
112.51,124.92,128.22,181,200,71,0.78,0.87,1,11,1400
112.57,125.36,131.16,178,225,73,0.77,0.87,1,11,1500
114.55,123.54,130.07,184,260,70,0.72,0.92,0.99,11,1600
113.68,123.53,128.6,172,254,81,0.77,0.87,0.99,11,1700
113.63,124.55,129.36,147,200,65,0.73,0.92,1,11,1800
113.97,123.2,127.45,115,157,30,0.73,0.91,1,11,1900
111.16,121.32,128.45,130,129,28,0.81,0.93,1,11,2000
109.95,120.45,127.98,122,90,20,0.85,0.88,1,11,2100
108.69,122.37,124.61,79,71,13,0.87,0.9,1,11,2200
112.77,119.73,129.6,77,66,9,0.78,0.92,1,11,2300
107.68,116.64,122.65,51,46,7,0.88,0.91,0.86,11,2400
106.34,120.77,125.55,55,35,4,0.82,0.71,1,11,100
115.17,123.98,121.5,64,22,4,0.7,0.82,1,11,500
112.96,126.08,127.28,73,49,7,0.74,0.88,1,11,600
114.6,127.62,130.69,94,115,15,0.79,0.93,0.93,11,700
116.7,128.82,131.33,108,148,28,0.59,0.93,1,11,800
118.18,128.66,132.37,122,168,35,0.58,0.93,1,11,900
118.62,125.99,132.69,183,206,48,0.57,0.89,1,11,1000
115.44,128.35,131.32,215,211,86,0.69,0.82,1,11,1100
117.13,129.03,130.41,204,223,80,0.64,0.88,0.95,11,1200
119.98,126.41,132.99,212,230,69,0.53,0.86,0.99,11,1300
115.34,127.72,130.2,175,245,82,0.71,0.9,0.98,11,1400
117.58,125.55,133.33,209,277,89,0.61,0.86,1,11,1500
114.31,124.63,131.12,216,280,117,0.73,0.9,0.98,11,1600
116.01,124.74,130.57,193,257,116,0.69,0.86,0.98,11,1700
117.39,126.34,129.81,179,250,80,0.66,0.9,0.98,11,1800
115.89,124.89,129.88,143,204,58,0.69,0.94,1,11,1900
114.55,125.89,134.33,126,152,24,0.7,0.89,1,11,2000
113.22,124.63,131.63,89,105,16,0.81,0.97,1,11,2100
112.69,123.64,124.97,91,88,14,0.8,0.88,1,11,2200
111.94,124.32,131.92,89,69,14,0.82,0.91,1,11,2300
111.72,122.7,129.6,67,46,3,0.84,0.87,1,11,2400
111.81,122.31,129.6,82,61,9,0.79,0.79,0.89,11,100
109.63,120.69,132.31,60,40,6,0.85,0.8,1,11,200
113.4,126.7,121.5,55,20,2,0.75,0.6,1,11,400
113.9,123.75,129.6,64,39,3,0.7,0.87,1,11,500
114.65,124.76,126.89,78,61,6,0.73,0.84,0.83,11,600
115.44,128.51,130.62,87,117,16,0.7,0.92,1,11,700
119.36,128.45,134.52,106,164,23,0.56,0.97,1,11,800
118.42,128.85,135.21,142,170,27,0.62,0.95,1,11,900
119.01,129.79,133.05,211,241,47,0.59,0.9,1,11,1000
118.89,128.73,132.89,221,343,67,0.55,0.9,1,11,1100
120.41,129,133.97,242,278,90,0.51,0.9,1,11,1200
118.65,129.86,135.29,244,354,131,0.59,0.9,0.98,11,1300
119.86,129.52,133.97,233,387,113,0.55,0.94,0.99,11,1400
118.83,129.71,133.13,257,405,145,0.55,0.96,0.99,11,1500
119.86,130.04,134.78,233,441,200,0.53,0.93,1,11,1600
120.38,128.01,134.65,255,518,251,0.53,0.96,1,11,1700
118.08,128.94,132.48,204,420,197,0.6,0.97,1,11,1800
119.69,127.9,133.15,210,419,178,0.56,0.96,1,11,1900
119.01,127.25,132.82,179,363,147,0.6,0.97,0.99,11,2000
117.56,126.15,131.71,144,256,94,0.64,0.96,1,11,2100
115.62,125.37,131.92,124,155,28,0.73,0.94,1,11,2200
113.55,124.89,130.75,109,119,28,0.76,0.95,1,11,2300
115.67,125.7,125.55,86,86,12,0.76,0.92,1,11,2400
114.26,123.36,127.58,58,54,8,0.78,0.96,1,11,100
111.5,125.37,123.12,60,39,5,0.88,0.87,1,11,200
118.79,125.97,132.84,39,46,5,0.69,0.91,1,11,500
112.3,127.72,125.55,59,76,8,0.76,0.92,1,11,600
114.57,128.32,130.38,69,129,21,0.74,0.98,1,11,700
116.8,130.28,131.69,143,255,62,0.52,1,0.97,11,800
121.34,128.95,135.37,196,289,104,0.47,0.99,1,11,900
120.24,128.84,132.78,218,349,102,0.47,0.97,1,11,1000
119.41,126.38,132.61,221,404,102,0.52,0.98,1,11,1100
113.9,127.06,129.81,228,397,149,0.7,0.97,1,11,1200
116.36,125.63,132.56,219,369,154,0.65,0.95,0.99,11,1300
116.85,125.7,129.49,207,367,140,0.58,0.97,1,11,1400
116.79,128.47,128.84,201,320,107,0.66,0.98,1,11,1500
120.63,127.12,132.31,196,331,102,0.48,0.99,0.99,11,1600
117.34,125.71,131.06,148,289,68,0.6,0.98,1,11,1700
117.56,123.1,130.72,144,288,73,0.62,0.99,1,11,1800
117.13,121.05,128.06,126,269,84,0.69,0.99,1,11,1900
111.99,125.91,125.83,127,229,60,0.72,0.99,0.98,11,2000
115.44,126.12,128.87,111,184,45,0.67,0.99,1,11,2100
113.63,126.99,127.28,72,107,7,0.71,0.98,1,11,2200
115.96,126.36,126.89,57,62,6,0.63,0.98,1,11,2300
114.55,128.6,137.7,42,55,2,0.74,1,1,11,2400
117.63,123.96,129.6,46,38,7,0.65,0.92,1,12,100
115.49,126.89,125.55,31,23,4,0.68,1,1,12,200
109.45,126.28,121.5,45,24,4,0.91,0.92,1,12,400
111.78,126.55,126.89,70,39,6,0.79,0.85,1,12,500
114.11,125.4,132.84,68,69,10,0.76,0.94,1,12,600
115.49,127.56,123.88,93,139,18,0.66,1,1,1,800
118.96,126.26,130.1,134,199,32,0.6,0.98,1,1,900
118.62,124.16,129.45,233,321,108,0.61,0.98,0.99,1,1000
118.29,124.51,129.6,286,423,133,0.65,0.98,1,1,1100
117.87,125.81,129.78,315,468,190,0.66,0.99,1,1,1200
118.92,125.86,130.59,296,491,166,0.62,0.99,1,1,1300
118.36,124.97,130.82,320,507,174,0.64,0.99,0.99,1,1400
116.67,127.53,130.67,253,405,106,0.7,0.99,1,1,1500
120.17,125.68,131.16,182,289,85,0.54,0.99,1,1,1600
117.4,125.15,131.35,154,241,65,0.62,0.98,1,1,1700
119.07,125.36,127.36,103,189,30,0.63,0.98,1,1,1800
120.93,122.23,132.65,86,191,33,0.51,0.99,1,1,1900
117.22,115.73,118.79,89,123,12,0.67,0.98,1,1,2000
107.36,96.23,125.86,67,97,13,0.81,0.96,1,1,2100
93.09,93,99.69,63,50,13,0.65,0.82,0.85,1,2300
91.81,87.76,94.49,45,27,6,0.58,0.81,0.5,1,2400
90.14,95,94.88,39,12,7,0.54,0.92,1,1,100
83.53,93.6,84.24,32,22,5,0.41,0.77,0.6,1,200
81,95.18,91.81,25,9,3,0.44,0.78,0.67,1,300
72.9,90.53,93.15,34,16,4,0.15,0.81,0.5,1,400
74.44,101.35,87.76,37,17,12,0.11,0.82,0.67,1,500
83.58,95.94,105.3,63,39,4,0.44,0.97,0.75,1,600
83.2,97.12,100.31,88,78,26,0.42,0.9,0.92,1,700
84.35,94.06,106.92,92,186,15,0.42,0.96,1,1,800
78.65,108.44,104.54,138,505,64,0.25,0.94,0.95,1,900
100.39,119.12,110.32,365,758,21,0.83,0.94,0.86,1,1000
111.8,118.39,126.65,597,784,11,0.89,0.97,0.91,1,1100
112.33,121.63,121.6,617,915,89,0.86,0.96,1,1,1200
117.09,124.95,128,451,789,324,0.66,0.95,1,1,1300
121.63,127.9,130.88,383,696,302,0.47,0.97,1,1,1400
121.24,127.58,133.02,312,589,229,0.5,0.95,1,1,1500
122.54,126.13,131.12,287,550,130,0.43,0.97,1,1,1600
120.77,123.77,130.54,266,542,120,0.52,0.96,1,1,1700
116.58,124.68,128.11,245,440,142,0.69,0.95,0.99,1,1800
117.95,123.8,128.92,196,316,71,0.64,0.96,1,1,1900
116.95,124.29,126.36,156,246,45,0.69,0.96,0.98,1,2000
116.38,124.76,122.97,114,189,22,0.68,0.95,1,1,2100
116.19,123.22,129.6,99,144,11,0.7,0.94,1,1,2200
114.29,120.72,124.21,73,109,16,0.77,0.91,1,1,2300
112.06,117.82,125.55,72,63,4,0.82,0.87,1,1,2400
111,107.5,121.5,54,44,2,0.89,0.84,1,1,100
106.63,113.4,81,55,22,4,0.76,0.82,1,1,200
109.27,108.83,121.5,47,14,2,0.87,0.93,1,1,300
102.85,112.19,115.72,209,234,7,0.9,0.98,1,1,800
107.45,115.04,120.51,412,548,98,0.91,0.97,0.98,1,900
111.36,121.79,125.24,460,693,156,0.85,0.98,0.99,1,1000
116.58,124.16,130.1,516,745,225,0.73,0.98,1,1,1100
118.52,126.89,130.41,545,904,418,0.61,0.99,1,1,1200
120.53,127.14,131.69,491,812,406,0.52,0.99,1,1,1300
120.71,127.82,131.28,430,723,349,0.53,0.99,0.99,1,1400
122.05,126.88,131.95,335,619,227,0.45,1,1,1,1500
118.94,125.5,131.3,284,470,163,0.58,1,1,1,1600
118.79,123.1,130.51,234,458,142,0.61,0.99,1,1,1700
116.62,122.65,128.82,191,341,83,0.65,0.99,1,1,1800
117.17,124.21,128.76,121,226,58,0.64,1,1,1,1900
116.64,121.76,128.26,100,147,24,0.66,0.99,1,1,2000
119.52,103.39,120.16,82,128,13,0.61,0.99,1,1,2100
102.4,92.57,81,81,55,3,0.84,0.93,1,1,2300
98.42,99.52,85.63,40,21,7,0.7,0.71,1,1,600
97.2,109.2,99.52,75,21,7,0.8,0.9,1,1,700
103.55,113.45,108.01,240,212,24,0.89,0.99,0.96,1,800
106.03,117.45,116.17,440,583,41,0.93,0.99,0.98,1,900
110.42,118.89,122.89,407,615,70,0.88,0.98,0.97,1,1000
113.48,119.96,126.3,376,643,245,0.79,0.99,1,1,1100
113.76,103.44,126.86,401,662,331,0.82,1,1,1,1200
97.69,83.04,114.57,365,805,290,0.68,0.99,0.99,1,1300
71.2,95.81,93.2,281,914,296,0.1,1,0.98,1,1400
75.72,109.87,106.73,193,827,357,0.19,0.99,1,1,1500
99.42,110.99,116.61,270,633,172,0.77,0.98,0.99,1,1600
103.23,105.53,115.8,266,482,27,0.89,0.99,1,1,1700
99.57,110.61,108.12,219,296,43,0.84,0.96,1,1,1800
103.36,109.56,118.79,163,163,3,0.87,0.98,1,1,1900
102.82,108.8,92.57,121,118,7,0.8,0.94,0.86,1,2000
101.78,111.08,106.58,127,67,19,0.87,0.9,1,1,2100
108.17,90.53,99.91,93,42,6,0.86,0.98,1,1,2200
87.33,84.9,75.61,23,34,6,0.48,0.59,0.83,1,300
78.62,82.72,87.95,68,29,7,0.25,0.83,0.86,1,600
78.59,84.45,81,94,47,7,0.21,1,0.86,1,700
76.42,73.94,85.86,127,47,10,0.21,1,1,1,800
67.26,83.92,72.69,204,117,234,0.06,0.89,0.93,1,1000
72.48,71.77,84.27,215,161,114,0.13,0.88,0.89,1,1100
63.93,69.92,74.7,168,186,229,0.04,0.78,0.93,1,1200
62.69,69.69,72.19,138,136,285,0.01,0.76,0.89,1,1300
63.2,56.7,72.72,91,86,94,0.01,0.86,0.91,1,1400
35.77,62.27,39.64,24,2,47,0,1,0.94,1,1500
59.34,56.21,60.54,83,77,19,0,0.66,0.63,1,1600
50.87,55.66,60.86,171,149,152,0,0.66,0.78,1,1700
46.8,63,57.17,45,39,17,0,0.38,0.41,1,1800
53.36,73.63,56.7,17,9,2,0.12,0.67,0.5,1,1900
67.7,58,71.9,179,88,32,0.06,0.85,0.91,1,2000
52.18,54.51,55.5,172,119,155,0,0.63,0.75,1,2100
46.96,58.74,55.16,99,85,42,0,0.65,0.79,1,2200
52.23,67.57,63.93,76,99,37,0,0.62,0.78,1,2300
52.41,69.08,73.95,34,70,23,0,0.59,0.7,1,2400
47.98,68.62,59.94,26,53,10,0,0.49,0.5,1,100
48.6,68.3,69.66,18,55,10,0,0.38,0.6,1,200
44.92,79.3,74.05,22,51,7,0,0.31,0.29,1,300
56.89,79.88,77.4,41,19,9,0.02,0.53,0.67,1,400
54.17,77.65,81,32,29,5,0,0.59,0.6,1,500
55.79,83.06,79.2,27,29,9,0.04,0.66,1,1,600
62.03,82.12,77.76,35,71,10,0.06,0.86,0.8,1,700
57.2,94.46,77.89,32,131,26,0.06,0.85,0.85,1,800
63.63,89.1,98.69,69,231,109,0.16,0.96,1,1,900
54.51,87.11,96.75,85,198,180,0.09,0.78,0.96,1,1000
60.62,115.51,89.38,62,162,263,0.11,0.57,0.88,1,1100
